Record Length,Analog:2800
Sample Interval,CH1:0.0000099999997 CH2:0.0000099999997
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:1.00 CH2:1.00,,,
Vertical Offset,CH1:0.12000 CH2:-0.62000,,,
Horizontal Units,us,,,
Horizontal Scale,5000.0000000000,,,
Model Number,T3DSO1204 ,,,
Serial Number,T0101C19080606,,,
Software Version,8.1.6.1.26,,,
Source,CH1,CH2
Second,Volt,Volt
 0.04865000000,-2.28000,-2.10000
 0.04866000000,-2.28000,-2.10000
 0.04867000000,-2.24000,-2.10000
 0.04868000000,-2.24000,-2.10000
 0.04869000000,-2.28000,-2.06000
 0.04870000000,-2.24000,-2.06000
 0.04871000000,-2.28000,-2.06000
 0.04872000000,-2.24000,-2.06000
 0.04873000000,-2.24000,-2.06000
 0.04874000000,-2.24000,-2.06000
 0.04875000000,-2.24000,-2.06000
 0.04876000000,-2.24000,-2.06000
 0.04877000000,-2.20000,-2.06000
 0.04878000000,-2.20000,-2.02000
 0.04879000000,-2.20000,-2.06000
 0.04880000000,-2.20000,-2.06000
 0.04881000000,-2.20000,-2.02000
 0.04882000000,-2.20000,-2.02000
 0.04883000000,-2.24000,-2.02000
 0.04884000000,-2.20000,-1.98000
 0.04885000000,-2.20000,-2.02000
 0.04886000000,-2.16000,-2.02000
 0.04887000000,-2.16000,-2.02000
 0.04888000000,-2.16000,-2.02000
 0.04889000000,-2.20000,-2.02000
 0.04890000000,-2.16000,-2.02000
 0.04891000000,-2.20000,-2.02000
 0.04892000000,-2.16000,-2.02000
 0.04893000000,-2.16000,-1.94000
 0.04894000000,-2.16000,-2.02000
 0.04895000000,-2.16000,-1.98000
 0.04896000000,-2.12000,-1.98000
 0.04897000000,-2.16000,-1.98000
 0.04898000000,-2.12000,-1.94000
 0.04899000000,-2.16000,-1.98000
 0.04900000000,-2.12000,-1.94000
 0.04901000000,-2.16000,-1.94000
 0.04902000000,-2.12000,-1.98000
 0.04903000000,-2.12000,-1.98000
 0.04904000000,-2.08000,-1.98000
 0.04905000000,-2.08000,-1.94000
 0.04906000000,-2.08000,-1.94000
 0.04907000000,-2.08000,-1.94000
 0.04908000000,-2.12000,-1.94000
 0.04909000000,-2.08000,-1.94000
 0.04910000000,-2.08000,-1.94000
 0.04911000000,-2.12000,-1.94000
 0.04912000000,-2.04000,-1.94000
 0.04913000000,-2.04000,-1.94000
 0.04914000000,-2.04000,-1.90000
 0.04915000000,-2.04000,-1.94000
 0.04916000000,-2.04000,-1.94000
 0.04917000000,-2.04000,-1.90000
 0.04918000000,-2.04000,-1.90000
 0.04919000000,-2.08000,-1.86000
 0.04920000000,-2.04000,-1.90000
 0.04921000000,-2.04000,-1.90000
 0.04922000000,-2.04000,-1.86000
 0.04923000000,-2.04000,-1.90000
 0.04924000000,-2.00000,-1.90000
 0.04925000000,-2.00000,-1.90000
 0.04926000000,-2.00000,-1.90000
 0.04927000000,-2.00000,-1.90000
 0.04928000000,-2.00000,-1.90000
 0.04929000000,-2.00000,-1.90000
 0.04930000000,-2.04000,-1.90000
 0.04931000000,-2.04000,-1.90000
 0.04932000000,-1.96000,-1.86000
 0.04933000000,-2.00000,-1.86000
 0.04934000000,-1.96000,-1.86000
 0.04935000000,-1.96000,-1.86000
 0.04936000000,-2.00000,-1.86000
 0.04937000000,-1.96000,-1.86000
 0.04938000000,-1.96000,-1.86000
 0.04939000000,-1.96000,-1.86000
 0.04940000000,-1.96000,-1.82000
 0.04941000000,-2.00000,-1.82000
 0.04942000000,-1.96000,-1.86000
 0.04943000000,-2.00000,-1.86000
 0.04944000000,-1.96000,-1.86000
 0.04945000000,-1.92000,-1.82000
 0.04946000000,-1.92000,-1.82000
 0.04947000000,-1.96000,-1.82000
 0.04948000000,-1.92000,-1.82000
 0.04949000000,-1.92000,-1.78000
 0.04950000000,-1.96000,-1.82000
 0.04951000000,-1.96000,-1.78000
 0.04952000000,-1.96000,-1.82000
 0.04953000000,-1.92000,-1.82000
 0.04954000000,-1.92000,-1.82000
 0.04955000000,-1.92000,-1.82000
 0.04956000000,-1.92000,-1.82000
 0.04957000000,-1.92000,-1.78000
 0.04958000000,-1.92000,-1.78000
 0.04959000000,-1.96000,-1.78000
 0.04960000000,-1.92000,-1.78000
 0.04961000000,-1.88000,-1.78000
 0.04962000000,-1.88000,-1.78000
 0.04963000000,-1.88000,-1.78000
 0.04964000000,-1.88000,-1.74000
 0.04965000000,-1.92000,-1.78000
 0.04966000000,-1.88000,-1.74000
 0.04967000000,-1.88000,-1.78000
 0.04968000000,-1.88000,-1.74000
 0.04969000000,-1.88000,-1.74000
 0.04970000000,-1.92000,-1.74000
 0.04971000000,-1.88000,-1.74000
 0.04972000000,-1.88000,-1.74000
 0.04973000000,-1.88000,-1.74000
 0.04974000000,-1.92000,-1.74000
 0.04975000000,-1.88000,-1.74000
 0.04976000000,-1.92000,-1.74000
 0.04977000000,-1.92000,-1.74000
 0.04978000000,-1.92000,-1.74000
 0.04979000000,-1.92000,-1.70000
 0.04980000000,-1.92000,-1.70000
 0.04981000000,-1.88000,-1.74000
 0.04982000000,-1.84000,-1.70000
 0.04983000000,-1.84000,-1.74000
 0.04984000000,-1.84000,-1.70000
 0.04985000000,-1.84000,-1.66000
 0.04986000000,-1.84000,-1.66000
 0.04987000000,-1.88000,-1.70000
 0.04988000000,-1.84000,-1.66000
 0.04989000000,-1.84000,-1.66000
 0.04990000000,-1.84000,-1.70000
 0.04991000000,-1.84000,-1.70000
 0.04992000000,-1.88000,-1.70000
 0.04993000000,-1.88000,-1.66000
 0.04994000000,-1.84000,-1.70000
 0.04995000000,-1.84000,-1.66000
 0.04996000000,-1.88000,-1.66000
 0.04997000000,-1.84000,-1.66000
 0.04998000000,-1.88000,-1.62000
 0.04999000000,-1.80000,-1.66000
 0.05000000000,-1.84000,-1.66000
 0.05001000000,-1.80000,-1.62000
 0.05002000000,-1.80000,-1.62000
 0.05003000000,-1.80000,-1.66000
 0.05004000000,-1.80000,-1.66000
 0.05005000000,-1.84000,-1.66000
 0.05006000000,-1.80000,-1.62000
 0.05007000000,-1.84000,-1.62000
 0.05008000000,-1.80000,-1.66000
 0.05009000000,-1.80000,-1.62000
 0.05010000000,-1.80000,-1.58000
 0.05011000000,-1.84000,-1.58000
 0.05012000000,-1.80000,-1.62000
 0.05013000000,-1.80000,-1.58000
 0.05014000000,-1.76000,-1.58000
 0.05015000000,-1.76000,-1.58000
 0.05016000000,-1.76000,-1.58000
 0.05017000000,-1.80000,-1.58000
 0.05018000000,-1.76000,-1.58000
 0.05019000000,-1.76000,-1.62000
 0.05020000000,-1.80000,-1.58000
 0.05021000000,-1.76000,-1.62000
 0.05022000000,-1.72000,-1.58000
 0.05023000000,-1.72000,-1.54000
 0.05024000000,-1.72000,-1.58000
 0.05025000000,-1.72000,-1.58000
 0.05026000000,-1.72000,-1.54000
 0.05027000000,-1.72000,-1.58000
 0.05028000000,-1.72000,-1.54000
 0.05029000000,-1.72000,-1.58000
 0.05030000000,-1.76000,-1.54000
 0.05031000000,-1.72000,-1.58000
 0.05032000000,-1.68000,-1.54000
 0.05033000000,-1.68000,-1.54000
 0.05034000000,-1.68000,-1.54000
 0.05035000000,-1.72000,-1.50000
 0.05036000000,-1.68000,-1.54000
 0.05037000000,-1.72000,-1.54000
 0.05038000000,-1.68000,-1.54000
 0.05039000000,-1.72000,-1.54000
 0.05040000000,-1.64000,-1.54000
 0.05041000000,-1.64000,-1.50000
 0.05042000000,-1.68000,-1.50000
 0.05043000000,-1.68000,-1.54000
 0.05044000000,-1.68000,-1.54000
 0.05045000000,-1.68000,-1.54000
 0.05046000000,-1.64000,-1.50000
 0.05047000000,-1.64000,-1.50000
 0.05048000000,-1.64000,-1.50000
 0.05049000000,-1.60000,-1.46000
 0.05050000000,-1.60000,-1.50000
 0.05051000000,-1.64000,-1.50000
 0.05052000000,-1.60000,-1.50000
 0.05053000000,-1.60000,-1.50000
 0.05054000000,-1.60000,-1.50000
 0.05055000000,-1.60000,-1.46000
 0.05056000000,-1.60000,-1.46000
 0.05057000000,-1.56000,-1.46000
 0.05058000000,-1.56000,-1.46000
 0.05059000000,-1.56000,-1.46000
 0.05060000000,-1.56000,-1.46000
 0.05061000000,-1.56000,-1.46000
 0.05062000000,-1.56000,-1.46000
 0.05063000000,-1.56000,-1.42000
 0.05064000000,-1.56000,-1.46000
 0.05065000000,-1.60000,-1.46000
 0.05066000000,-1.52000,-1.46000
 0.05067000000,-1.52000,-1.46000
 0.05068000000,-1.52000,-1.46000
 0.05069000000,-1.52000,-1.46000
 0.05070000000,-1.52000,-1.46000
 0.05071000000,-1.52000,-1.42000
 0.05072000000,-1.48000,-1.42000
 0.05073000000,-1.52000,-1.42000
 0.05074000000,-1.48000,-1.38000
 0.05075000000,-1.48000,-1.42000
 0.05076000000,-1.52000,-1.38000
 0.05077000000,-1.48000,-1.42000
 0.05078000000,-1.52000,-1.42000
 0.05079000000,-1.48000,-1.42000
 0.05080000000,-1.48000,-1.42000
 0.05081000000,-1.44000,-1.38000
 0.05082000000,-1.48000,-1.42000
 0.05083000000,-1.44000,-1.42000
 0.05084000000,-1.44000,-1.34000
 0.05085000000,-1.44000,-1.38000
 0.05086000000,-1.44000,-1.34000
 0.05087000000,-1.44000,-1.34000
 0.05088000000,-1.40000,-1.38000
 0.05089000000,-1.44000,-1.38000
 0.05090000000,-1.40000,-1.38000
 0.05091000000,-1.40000,-1.34000
 0.05092000000,-1.40000,-1.34000
 0.05093000000,-1.44000,-1.34000
 0.05094000000,-1.40000,-1.38000
 0.05095000000,-1.36000,-1.38000
 0.05096000000,-1.36000,-1.38000
 0.05097000000,-1.36000,-1.34000
 0.05098000000,-1.40000,-1.34000
 0.05099000000,-1.36000,-1.34000
 0.05100000000,-1.36000,-1.30000
 0.05101000000,-1.36000,-1.30000
 0.05102000000,-1.36000,-1.34000
 0.05103000000,-1.36000,-1.30000
 0.05104000000,-1.32000,-1.30000
 0.05105000000,-1.32000,-1.34000
 0.05106000000,-1.32000,-1.34000
 0.05107000000,-1.32000,-1.34000
 0.05108000000,-1.32000,-1.30000
 0.05109000000,-1.32000,-1.34000
 0.05110000000,-1.28000,-1.30000
 0.05111000000,-1.28000,-1.30000
 0.05112000000,-1.28000,-1.30000
 0.05113000000,-1.28000,-1.26000
 0.05114000000,-1.32000,-1.26000
 0.05115000000,-1.28000,-1.30000
 0.05116000000,-1.24000,-1.30000
 0.05117000000,-1.24000,-1.30000
 0.05118000000,-1.28000,-1.30000
 0.05119000000,-1.28000,-1.30000
 0.05120000000,-1.28000,-1.30000
 0.05121000000,-1.24000,-1.30000
 0.05122000000,-1.24000,-1.30000
 0.05123000000,-1.28000,-1.26000
 0.05124000000,-1.24000,-1.26000
 0.05125000000,-1.20000,-1.26000
 0.05126000000,-1.20000,-1.22000
 0.05127000000,-1.20000,-1.26000
 0.05128000000,-1.20000,-1.22000
 0.05129000000,-1.20000,-1.26000
 0.05130000000,-1.20000,-1.22000
 0.05131000000,-1.24000,-1.26000
 0.05132000000,-1.20000,-1.26000
 0.05133000000,-1.16000,-1.26000
 0.05134000000,-1.20000,-1.26000
 0.05135000000,-1.20000,-1.22000
 0.05136000000,-1.16000,-1.26000
 0.05137000000,-1.20000,-1.22000
 0.05138000000,-1.16000,-1.22000
 0.05139000000,-1.16000,-1.18000
 0.05140000000,-1.12000,-1.22000
 0.05141000000,-1.12000,-1.22000
 0.05142000000,-1.12000,-1.18000
 0.05143000000,-1.12000,-1.18000
 0.05144000000,-1.12000,-1.18000
 0.05145000000,-1.12000,-1.22000
 0.05146000000,-1.12000,-1.18000
 0.05147000000,-1.12000,-1.18000
 0.05148000000,-1.12000,-1.18000
 0.05149000000,-1.12000,-1.22000
 0.05150000000,-1.08000,-1.22000
 0.05151000000,-1.08000,-1.14000
 0.05152000000,-1.08000,-1.18000
 0.05153000000,-1.08000,-1.14000
 0.05154000000,-1.08000,-1.14000
 0.05155000000,-1.08000,-1.18000
 0.05156000000,-1.08000,-1.18000
 0.05157000000,-1.04000,-1.18000
 0.05158000000,-1.04000,-1.18000
 0.05159000000,-1.04000,-1.18000
 0.05160000000,-1.04000,-1.18000
 0.05161000000,-1.04000,-1.10000
 0.05162000000,-1.04000,-1.14000
 0.05163000000,-1.04000,-1.18000
 0.05164000000,-1.08000,-1.14000
 0.05165000000,-1.08000,-1.10000
 0.05166000000,-1.04000,-1.10000
 0.05167000000,-1.04000,-1.10000
 0.05168000000,-1.00000,-1.10000
 0.05169000000,-1.00000,-1.14000
 0.05170000000,-1.00000,-1.14000
 0.05171000000,-1.00000,-1.10000
 0.05172000000,-1.00000,-1.14000
 0.05173000000,-1.04000,-1.14000
 0.05174000000,-1.00000,-1.10000
 0.05175000000,-1.00000,-1.14000
 0.05176000000,-1.04000,-1.06000
 0.05177000000,-1.00000,-1.10000
 0.05178000000,-1.00000,-1.10000
 0.05179000000,-1.00000,-1.06000
 0.05180000000,-0.96000,-1.10000
 0.05181000000,-1.00000,-1.06000
 0.05182000000,-1.00000,-1.06000
 0.05183000000,-0.96000,-1.06000
 0.05184000000,-1.04000,-1.06000
 0.05185000000,-1.04000,-1.10000
 0.05186000000,-1.00000,-1.10000
 0.05187000000,-0.96000,-1.06000
 0.05188000000,-1.00000,-1.06000
 0.05189000000,-1.04000,-1.02000
 0.05190000000,-1.00000,-1.02000
 0.05191000000,-1.00000,-1.02000
 0.05192000000,-1.00000,-1.02000
 0.05193000000,-1.00000,-1.02000
 0.05194000000,-1.00000,-1.02000
 0.05195000000,-0.96000,-1.06000
 0.05196000000,-0.96000,-1.06000
 0.05197000000,-0.96000,-1.02000
 0.05198000000,-0.96000,-1.02000
 0.05199000000,-0.96000,-1.06000
 0.05200000000,-0.96000,-1.06000
 0.05201000000,-0.96000,-1.06000
 0.05202000000,-0.96000,-1.02000
 0.05203000000,-1.00000,-1.02000
 0.05204000000,-0.96000,-0.98000
 0.05205000000,-0.96000,-1.02000
 0.05206000000,-1.00000,-1.02000
 0.05207000000,-0.96000,-1.02000
 0.05208000000,-0.96000,-1.02000
 0.05209000000,-1.00000,-0.98000
 0.05210000000,-0.96000,-1.02000
 0.05211000000,-0.96000,-0.98000
 0.05212000000,-0.96000,-0.98000
 0.05213000000,-0.96000,-1.02000
 0.05214000000,-0.96000,-0.94000
 0.05215000000,-0.96000,-0.98000
 0.05216000000,-0.96000,-0.94000
 0.05217000000,-0.96000,-0.94000
 0.05218000000,-0.96000,-0.94000
 0.05219000000,-0.96000,-0.94000
 0.05220000000,-0.96000,-0.98000
 0.05221000000,-0.96000,-0.98000
 0.05222000000,-0.96000,-0.98000
 0.05223000000,-0.96000,-0.94000
 0.05224000000,-0.96000,-0.98000
 0.05225000000,-0.96000,-0.98000
 0.05226000000,-0.96000,-0.98000
 0.05227000000,-0.96000,-0.98000
 0.05228000000,-1.00000,-0.94000
 0.05229000000,-0.96000,-0.98000
 0.05230000000,-0.96000,-0.94000
 0.05231000000,-0.96000,-0.94000
 0.05232000000,-0.96000,-0.94000
 0.05233000000,-0.96000,-0.94000
 0.05234000000,-1.00000,-0.94000
 0.05235000000,-0.96000,-0.94000
 0.05236000000,-0.96000,-0.94000
 0.05237000000,-1.00000,-0.94000
 0.05238000000,-0.96000,-0.90000
 0.05239000000,-0.96000,-0.94000
 0.05240000000,-1.00000,-0.90000
 0.05241000000,-0.96000,-0.90000
 0.05242000000,-0.96000,-0.90000
 0.05243000000,-0.96000,-0.90000
 0.05244000000,-0.96000,-0.86000
 0.05245000000,-0.96000,-0.86000
 0.05246000000,-0.96000,-0.90000
 0.05247000000,-1.00000,-0.86000
 0.05248000000,-0.96000,-0.90000
 0.05249000000,-1.00000,-0.90000
 0.05250000000,-0.96000,-0.86000
 0.05251000000,-0.96000,-0.90000
 0.05252000000,-0.96000,-0.86000
 0.05253000000,-0.96000,-0.90000
 0.05254000000,-0.96000,-0.82000
 0.05255000000,-0.96000,-0.86000
 0.05256000000,-0.96000,-0.82000
 0.05257000000,-0.96000,-0.82000
 0.05258000000,-0.96000,-0.82000
 0.05259000000,-0.96000,-0.86000
 0.05260000000,-0.96000,-0.82000
 0.05261000000,-0.96000,-0.82000
 0.05262000000,-0.96000,-0.86000
 0.05263000000,-0.96000,-0.82000
 0.05264000000,-0.96000,-0.82000
 0.05265000000,-0.96000,-0.86000
 0.05266000000,-0.96000,-0.78000
 0.05267000000,-0.96000,-0.78000
 0.05268000000,-0.96000,-0.78000
 0.05269000000,-0.96000,-0.82000
 0.05270000000,-0.96000,-0.82000
 0.05271000000,-1.00000,-0.78000
 0.05272000000,-0.96000,-0.78000
 0.05273000000,-1.00000,-0.78000
 0.05274000000,-0.96000,-0.78000
 0.05275000000,-1.00000,-0.82000
 0.05276000000,-1.00000,-0.78000
 0.05277000000,-0.96000,-0.82000
 0.05278000000,-0.96000,-0.82000
 0.05279000000,-0.96000,-0.78000
 0.05280000000,-0.96000,-0.74000
 0.05281000000,-0.96000,-0.74000
 0.05282000000,-0.96000,-0.78000
 0.05283000000,-1.00000,-0.74000
 0.05284000000,-0.96000,-0.74000
 0.05285000000,-0.96000,-0.74000
 0.05286000000,-0.96000,-0.74000
 0.05287000000,-0.96000,-0.74000
 0.05288000000,-0.96000,-0.74000
 0.05289000000,-0.96000,-0.74000
 0.05290000000,-0.96000,-0.74000
 0.05291000000,-0.92000,-0.78000
 0.05292000000,-0.96000,-0.70000
 0.05293000000,-0.92000,-0.78000
 0.05294000000,-0.92000,-0.70000
 0.05295000000,-0.92000,-0.74000
 0.05296000000,-0.92000,-0.74000
 0.05297000000,-0.96000,-0.74000
 0.05298000000,-0.92000,-0.70000
 0.05299000000,-0.92000,-0.70000
 0.05300000000,-0.92000,-0.70000
 0.05301000000,-0.92000,-0.70000
 0.05302000000,-0.92000,-0.74000
 0.05303000000,-0.92000,-0.70000
 0.05304000000,-0.92000,-0.74000
 0.05305000000,-0.92000,-0.70000
 0.05306000000,-0.92000,-0.66000
 0.05307000000,-0.92000,-0.66000
 0.05308000000,-0.88000,-0.70000
 0.05309000000,-0.92000,-0.66000
 0.05310000000,-0.88000,-0.66000
 0.05311000000,-0.92000,-0.70000
 0.05312000000,-0.92000,-0.70000
 0.05313000000,-0.92000,-0.70000
 0.05314000000,-0.88000,-0.70000
 0.05315000000,-0.92000,-0.66000
 0.05316000000,-0.88000,-0.70000
 0.05317000000,-0.88000,-0.70000
 0.05318000000,-0.88000,-0.62000
 0.05319000000,-0.88000,-0.62000
 0.05320000000,-0.88000,-0.62000
 0.05321000000,-0.92000,-0.62000
 0.05322000000,-0.88000,-0.62000
 0.05323000000,-0.92000,-0.62000
 0.05324000000,-0.88000,-0.66000
 0.05325000000,-0.84000,-0.62000
 0.05326000000,-0.84000,-0.62000
 0.05327000000,-0.84000,-0.66000
 0.05328000000,-0.84000,-0.62000
 0.05329000000,-0.84000,-0.66000
 0.05330000000,-0.84000,-0.62000
 0.05331000000,-0.84000,-0.66000
 0.05332000000,-0.88000,-0.62000
 0.05333000000,-0.84000,-0.62000
 0.05334000000,-0.80000,-0.62000
 0.05335000000,-0.80000,-0.62000
 0.05336000000,-0.80000,-0.62000
 0.05337000000,-0.80000,-0.58000
 0.05338000000,-0.80000,-0.58000
 0.05339000000,-0.80000,-0.58000
 0.05340000000,-0.80000,-0.58000
 0.05341000000,-0.80000,-0.58000
 0.05342000000,-0.80000,-0.62000
 0.05343000000,-0.80000,-0.62000
 0.05344000000,-0.76000,-0.58000
 0.05345000000,-0.76000,-0.58000
 0.05346000000,-0.76000,-0.58000
 0.05347000000,-0.76000,-0.58000
 0.05348000000,-0.76000,-0.54000
 0.05349000000,-0.76000,-0.54000
 0.05350000000,-0.76000,-0.54000
 0.05351000000,-0.72000,-0.54000
 0.05352000000,-0.72000,-0.54000
 0.05353000000,-0.72000,-0.58000
 0.05354000000,-0.72000,-0.54000
 0.05355000000,-0.72000,-0.58000
 0.05356000000,-0.72000,-0.58000
 0.05357000000,-0.72000,-0.54000
 0.05358000000,-0.68000,-0.54000
 0.05359000000,-0.68000,-0.50000
 0.05360000000,-0.68000,-0.54000
 0.05361000000,-0.68000,-0.50000
 0.05362000000,-0.68000,-0.50000
 0.05363000000,-0.68000,-0.54000
 0.05364000000,-0.68000,-0.50000
 0.05365000000,-0.64000,-0.50000
 0.05366000000,-0.64000,-0.50000
 0.05367000000,-0.64000,-0.50000
 0.05368000000,-0.64000,-0.50000
 0.05369000000,-0.64000,-0.50000
 0.05370000000,-0.64000,-0.54000
 0.05371000000,-0.64000,-0.46000
 0.05372000000,-0.60000,-0.46000
 0.05373000000,-0.60000,-0.50000
 0.05374000000,-0.60000,-0.50000
 0.05375000000,-0.60000,-0.50000
 0.05376000000,-0.60000,-0.50000
 0.05377000000,-0.56000,-0.46000
 0.05378000000,-0.56000,-0.46000
 0.05379000000,-0.56000,-0.46000
 0.05380000000,-0.56000,-0.46000
 0.05381000000,-0.56000,-0.46000
 0.05382000000,-0.56000,-0.46000
 0.05383000000,-0.56000,-0.46000
 0.05384000000,-0.56000,-0.42000
 0.05385000000,-0.52000,-0.46000
 0.05386000000,-0.52000,-0.46000
 0.05387000000,-0.52000,-0.42000
 0.05388000000,-0.52000,-0.42000
 0.05389000000,-0.52000,-0.42000
 0.05390000000,-0.52000,-0.42000
 0.05391000000,-0.48000,-0.46000
 0.05392000000,-0.48000,-0.42000
 0.05393000000,-0.48000,-0.42000
 0.05394000000,-0.48000,-0.42000
 0.05395000000,-0.48000,-0.46000
 0.05396000000,-0.48000,-0.42000
 0.05397000000,-0.48000,-0.38000
 0.05398000000,-0.44000,-0.38000
 0.05399000000,-0.44000,-0.38000
 0.05400000000,-0.44000,-0.38000
 0.05401000000,-0.44000,-0.38000
 0.05402000000,-0.44000,-0.38000
 0.05403000000,-0.44000,-0.42000
 0.05404000000,-0.40000,-0.42000
 0.05405000000,-0.40000,-0.38000
 0.05406000000,-0.40000,-0.38000
 0.05407000000,-0.40000,-0.38000
 0.05408000000,-0.40000,-0.38000
 0.05409000000,-0.40000,-0.38000
 0.05410000000,-0.36000,-0.38000
 0.05411000000,-0.36000,-0.34000
 0.05412000000,-0.36000,-0.34000
 0.05413000000,-0.36000,-0.34000
 0.05414000000,-0.36000,-0.34000
 0.05415000000,-0.36000,-0.34000
 0.05416000000,-0.36000,-0.34000
 0.05417000000,-0.36000,-0.34000
 0.05418000000,-0.32000,-0.34000
 0.05419000000,-0.32000,-0.38000
 0.05420000000,-0.32000,-0.34000
 0.05421000000,-0.32000,-0.34000
 0.05422000000,-0.32000,-0.34000
 0.05423000000,-0.32000,-0.34000
 0.05424000000,-0.32000,-0.34000
 0.05425000000,-0.32000,-0.34000
 0.05426000000,-0.28000,-0.34000
 0.05427000000,-0.28000,-0.34000
 0.05428000000,-0.28000,-0.34000
 0.05429000000,-0.28000,-0.30000
 0.05430000000,-0.28000,-0.30000
 0.05431000000,-0.28000,-0.34000
 0.05432000000,-0.28000,-0.30000
 0.05433000000,-0.24000,-0.34000
 0.05434000000,-0.24000,-0.30000
 0.05435000000,-0.24000,-0.26000
 0.05436000000,-0.24000,-0.26000
 0.05437000000,-0.24000,-0.26000
 0.05438000000,-0.24000,-0.26000
 0.05439000000,-0.24000,-0.26000
 0.05440000000,-0.24000,-0.26000
 0.05441000000,-0.24000,-0.26000
 0.05442000000,-0.20000,-0.26000
 0.05443000000,-0.20000,-0.30000
 0.05444000000,-0.20000,-0.26000
 0.05445000000,-0.20000,-0.26000
 0.05446000000,-0.20000,-0.26000
 0.05447000000,-0.20000,-0.26000
 0.05448000000,-0.20000,-0.26000
 0.05449000000,-0.20000,-0.26000
 0.05450000000,-0.20000,-0.22000
 0.05451000000,-0.16000,-0.26000
 0.05452000000,-0.20000,-0.22000
 0.05453000000,-0.20000,-0.22000
 0.05454000000,-0.16000,-0.22000
 0.05455000000,-0.16000,-0.26000
 0.05456000000,-0.16000,-0.26000
 0.05457000000,-0.16000,-0.22000
 0.05458000000,-0.16000,-0.22000
 0.05459000000,-0.16000,-0.22000
 0.05460000000,-0.16000,-0.22000
 0.05461000000,-0.16000,-0.22000
 0.05462000000,-0.16000,-0.18000
 0.05463000000,-0.16000,-0.18000
 0.05464000000,-0.16000,-0.18000
 0.05465000000,-0.16000,-0.18000
 0.05466000000,-0.12000,-0.22000
 0.05467000000,-0.16000,-0.18000
 0.05468000000,-0.16000,-0.18000
 0.05469000000,-0.12000,-0.18000
 0.05470000000,-0.12000,-0.18000
 0.05471000000,-0.12000,-0.18000
 0.05472000000,-0.12000,-0.18000
 0.05473000000,-0.12000,-0.18000
 0.05474000000,-0.12000,-0.18000
 0.05475000000,-0.12000,-0.14000
 0.05476000000,-0.08000,-0.14000
 0.05477000000,-0.12000,-0.14000
 0.05478000000,-0.12000,-0.14000
 0.05479000000,-0.12000,-0.14000
 0.05480000000,-0.12000,-0.14000
 0.05481000000,-0.12000,-0.18000
 0.05482000000,-0.12000,-0.14000
 0.05483000000,-0.12000,-0.14000
 0.05484000000,-0.12000,-0.14000
 0.05485000000,-0.12000,-0.14000
 0.05486000000,-0.12000,-0.14000
 0.05487000000,-0.12000,-0.18000
 0.05488000000,-0.12000,-0.10000
 0.05489000000,-0.12000,-0.10000
 0.05490000000,-0.12000,-0.10000
 0.05491000000,-0.12000,-0.10000
 0.05492000000,-0.12000,-0.14000
 0.05493000000,-0.08000,-0.10000
 0.05494000000,-0.12000,-0.10000
 0.05495000000,-0.08000,-0.14000
 0.05496000000,-0.12000,-0.10000
 0.05497000000,-0.08000,-0.10000
 0.05498000000,-0.08000,-0.10000
 0.05499000000,-0.08000,-0.10000
 0.05500000000,-0.12000,-0.10000
 0.05501000000,-0.08000,-0.06000
 0.05502000000,-0.08000,-0.06000
 0.05503000000,-0.08000,-0.06000
 0.05504000000,-0.04000,-0.06000
 0.05505000000,-0.08000,-0.06000
 0.05506000000,-0.08000,-0.06000
 0.05507000000,-0.04000,-0.06000
 0.05508000000,-0.08000,-0.06000
 0.05509000000,-0.04000,-0.06000
 0.05510000000,-0.08000,-0.06000
 0.05511000000,-0.04000,-0.06000
 0.05512000000,-0.08000,-0.06000
 0.05513000000,-0.08000,-0.02000
 0.05514000000,-0.08000,-0.02000
 0.05515000000,-0.04000,-0.02000
 0.05516000000,-0.04000,-0.02000
 0.05517000000,-0.08000,-0.02000
 0.05518000000,-0.08000,-0.02000
 0.05519000000,-0.08000,-0.02000
 0.05520000000,-0.08000,-0.02000
 0.05521000000,-0.08000,-0.02000
 0.05522000000,-0.08000,-0.06000
 0.05523000000,-0.08000,-0.02000
 0.05524000000,-0.08000,-0.06000
 0.05525000000,-0.08000,-0.02000
 0.05526000000,-0.08000,-0.02000
 0.05527000000,-0.08000,-0.02000
 0.05528000000,-0.08000,-0.02000
 0.05529000000,-0.08000,0.02000
 0.05530000000,-0.08000,0.02000
 0.05531000000,-0.08000,0.02000
 0.05532000000,-0.04000,0.02000
 0.05533000000,-0.08000,0.02000
 0.05534000000,-0.08000,0.02000
 0.05535000000,-0.08000,0.02000
 0.05536000000,-0.08000,0.02000
 0.05537000000,-0.08000,0.02000
 0.05538000000,-0.04000,0.02000
 0.05539000000,-0.08000,0.02000
 0.05540000000,-0.08000,0.02000
 0.05541000000,-0.04000,0.06000
 0.05542000000,-0.04000,0.02000
 0.05543000000,-0.08000,0.06000
 0.05544000000,-0.08000,0.06000
 0.05545000000,-0.08000,0.06000
 0.05546000000,-0.04000,0.06000
 0.05547000000,-0.04000,0.06000
 0.05548000000,-0.04000,0.06000
 0.05549000000,-0.04000,0.06000
 0.05550000000,-0.04000,0.06000
 0.05551000000,-0.08000,0.06000
 0.05552000000,-0.08000,0.06000
 0.05553000000,-0.08000,0.06000
