X,Y
-186,2.88
-186,2.88
-186,2.88
-186,2.88
-186,2.96
-186,2.96
-186,2.96
-186,3.04
-186,3.04
-186,3.04
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.1199999999999997
-186,3.2
-186,3.2
-186,3.2
-186,3.2
-186,3.2800000000000002
-182,3.2800000000000002
-186,3.2800000000000002
-186,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2
-182,3.2
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.2800000000000002
-182,3.36
-182,3.36
-182,3.36
-182,3.36
-182,3.36
-178,3.36
-182,3.36
-182,3.36
-182,3.36
-182,3.36
-182,3.36
-182,3.36
-182,3.36
-182,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.44
-178,3.44
-178,3.44
-178,3.44
-178,3.44
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-174,3.36
-178,3.36
-178,3.44
-178,3.44
-178,3.44
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-178,3.36
-174,3.36
-174,3.2800000000000002
-174,3.2800000000000002
-174,3.2800000000000002
-174,3.2800000000000002
-174,3.2800000000000002
-174,3.2
-174,3.2
-174,3.2800000000000002
-174,3.2800000000000002
-174,3.2800000000000002
-174,3.2800000000000002
-174,3.2
-174,3.1199999999999997
-174,3.1199999999999997
-174,3.1199999999999997
-174,3.04
-174,3.1199999999999997
-174,3.1199999999999997
-174,3.1199999999999997
-174,3.1199999999999997
-174,3.1199999999999997
-174,3.1199999999999997
-174,3.04
-174,3.04
-174,3.04
-174,3.04
-174,3.04
-174,3.04
-174,2.96
-174,2.96
-170,2.96
-170,2.96
-170,2.96
-170,2.96
-170,2.88
-170,2.88
-170,2.88
-170,2.88
-170,2.88
-170,2.8000000000000003
-170,2.8000000000000003
-170,2.8000000000000003
-170,2.8000000000000003
-170,2.8000000000000003
-170,2.7199999999999998
-170,2.7199999999999998
-170,2.7199999999999998
-170,2.7199999999999998
-170,2.7199999999999998
-170,2.7199999999999998
-170,2.7199999999999998
-170,2.64
-170,2.64
-170,2.64
-170,2.64
-170,2.56
-170,2.56
-170,2.56
-170,2.56
-170,2.48
-170,2.48
-166,2.48
-166,2.48
-166,2.48
-166,2.48
-166,2.48
-166,2.48
-166,2.4
-166,2.32
-166,2.32
-166,2.32
-166,2.32
-166,2.2399999999999998
-166,2.2399999999999998
-166,2.2399999999999998
-166,2.16
-166,2.16
-166,2.16
-166,2.08
-166,2.08
-166,2.08
-166,2.08
-166,2.08
-166,2
-166,2.08
-166,2
-166,1.92
-166,1.92
-166,1.92
-166,1.92
-166,1.8399999999999999
-166,1.8399999999999999
-166,1.8399999999999999
-162,1.8399999999999999
-162,1.8399999999999999
-166,1.8399999999999999
-162,1.8399999999999999
-162,1.76
-162,1.76
-158,1.68
-162,1.68
-158,1.68
-162,1.6
-158,1.6
-158,1.6
-162,1.52
-162,1.52
-162,1.52
-158,1.44
-162,1.44
-158,1.44
-162,1.44
-162,1.3599999999999999
-158,1.3599999999999999
-162,1.3599999999999999
-162,1.28
-162,1.28
-162,1.28
-162,1.28
-162,1.2
-162,1.2
-162,1.2
-162,1.1199999999999999
-158,1.1199999999999999
-158,1.04
-158,1.04
-158,1.04
-158,0.96
-158,0.96
-158,0.96
-158,0.88
-158,0.88
-158,0.88
-154,0.88
-158,0.88
-158,0.8
-158,0.8
-158,0.8
-154,0.72
-158,0.72
-154,0.64
-158,0.64
-154,0.64
-158,0.64
-158,0.5599999999999999
-158,0.48
-158,0.48
-158,0.4
-154,0.4
-158,0.4
-154,0.4
-154,0.4
-158,0.4
-154,0.32
-154,0.32
-154,0.32
-154,0.24
-154,0.24
-154,0.24
-154,0.24
-154,0.16
-154,0.16
-154,0.16
-154,0.08
-154,0.08
-154,0
-154,0
-154,0
-154,-0.08
-150,-0.08
-150,-0.08
-154,-0.08
-154,-0.08
-154,-0.08
-150,-0.16
-150,-0.16
-154,-0.24
-154,-0.24
-154,-0.24
-154,-0.24
-154,-0.32
-150,-0.32
-150,-0.32
-154,-0.4
-150,-0.4
-150,-0.4
-154,-0.48
-154,-0.4
-150,-0.48
-150,-0.48
-150,-0.48
-150,-0.48
-150,-0.56
-150,-0.56
-150,-0.64
-150,-0.56
-150,-0.64
-146,-0.64
-146,-0.72
-150,-0.72
-150,-0.8
-150,-0.8
-150,-0.8
-150,-0.8
-150,-0.88
-146,-0.88
-150,-0.96
-150,-0.96
-150,-0.96
-146,-0.96
-146,-1.04
-150,-0.96
-146,-0.96
-150,-1.04
-150,-1.04
-146,-1.04
-146,-1.12
-146,-1.12
-150,-1.12
-146,-1.12
-146,-1.12
-146,-1.2
-146,-1.2
-146,-1.28
-146,-1.36
-146,-1.28
-146,-1.36
-146,-1.36
-146,-1.36
-146,-1.36
-146,-1.44
-146,-1.44
-146,-1.44
-146,-1.44
-146,-1.52
-146,-1.44
-146,-1.44
-146,-1.44
-146,-1.52
-142,-1.52
-142,-1.6
-142,-1.6
-146,-1.6
-146,-1.68
-146,-1.68
-146,-1.68
-142,-1.68
-142,-1.76
-142,-1.76
-142,-1.76
-142,-1.76
-142,-1.76
-146,-1.76
-142,-1.76
-142,-1.84
-142,-1.84
-142,-1.84
-142,-1.84
-142,-1.84
-142,-1.84
-142,-1.92
-142,-1.92
-142,-1.92
-142,-1.92
-138,-2
-142,-2
-142,-2
-138,-2
-142,-2
-142,-2
-142,-2.08
-138,-2.08
-142,-2.08
-138,-2.08
-142,-2.16
-142,-2.16
-138,-2.16
-142,-2.24
-138,-2.24
-142,-2.24
-138,-2.24
-138,-2.32
-142,-2.32
-138,-2.24
-138,-2.32
-138,-2.32
-138,-2.4
-134,-2.4
-138,-2.4
-138,-2.32
-138,-2.32
-138,-2.4
-138,-2.32
-138,-2.4
-134,-2.4
-138,-2.4
-138,-2.4
-134,-2.4
-134,-2.4
-134,-2.4
-138,-2.4
-138,-2.48
-138,-2.48
-138,-2.48
-138,-2.48
-138,-2.4
-134,-2.4
-134,-2.4
-138,-2.48
-138,-2.48
-138,-2.56
-138,-2.56
-134,-2.56
-134,-2.56
-134,-2.56
-138,-2.56
-134,-2.56
-134,-2.56
-134,-2.56
-134,-2.56
-134,-2.56
-134,-2.56
-134,-2.56
-134,-2.56
-130,-2.56
-134,-2.56
-134,-2.56
-134,-2.56
-130,-2.56
-130,-2.56
-130,-2.56
-134,-2.56
-130,-2.56
-134,-2.56
-134,-2.64
-130,-2.64
-130,-2.56
-134,-2.56
-134,-2.64
-134,-2.64
-130,-2.56
-134,-2.56
-134,-2.64
-134,-2.56
-130,-2.56
-130,-2.56
-130,-2.56
-130,-2.56
-130,-2.56
-130,-2.56
-130,-2.56
-130,-2.64
-130,-2.64
-130,-2.64
-130,-2.64
-126,-2.64
-130,-2.64
-126,-2.56
-126,-2.56
-130,-2.56
-130,-2.56
-126,-2.48
-130,-2.48
-126,-2.48
-130,-2.48
-130,-2.56
-130,-2.56
-130,-2.56
-130,-2.56
-126,-2.56
-130,-2.56
-130,-2.56
-130,-2.56
-126,-2.56
-130,-2.48
-126,-2.56
-130,-2.56
-126,-2.48
-130,-2.48
-126,-2.48
-126,-2.48
-126,-2.48
-126,-2.4
-126,-2.4
-122,-2.48
-126,-2.48
-122,-2.48
-126,-2.48
-122,-2.4
-122,-2.48
-126,-2.4
-122,-2.4
-126,-2.4
-122,-2.4
-126,-2.4
-126,-2.4
-126,-2.32
-122,-2.32
-122,-2.32
-126,-2.32
-126,-2.24
-126,-2.24
-126,-2.24
-126,-2.24
-126,-2.24
-126,-2.24
-122,-2.24
-122,-2.24
-122,-2.24
-126,-2.24
-122,-2.24
-122,-2.16
-122,-2.16
-122,-2.16
-122,-2.16
-122,-2.16
-122,-2.16
-118,-2.08
-118,-2.08
-118,-2.08
-122,-2.08
-122,-2.08
-118,-2
-118,-2
-122,-2
-118,-2
-118,-2
-118,-2
-118,-2
-122,-1.92
-122,-1.92
-122,-1.92
-118,-1.92
-122,-1.84
-122,-1.84
-118,-1.84
-122,-1.84
-122,-1.76
-122,-1.76
-118,-1.76
-118,-1.76
-122,-1.76
-118,-1.68
-118,-1.68
-118,-1.68
-114,-1.68
-118,-1.68
-114,-1.6
-118,-1.6
-118,-1.52
-114,-1.52
-114,-1.52
-118,-1.52
-118,-1.52
-114,-1.52
-114,-1.44
-118,-1.44
-118,-1.44
-114,-1.44
-118,-1.44
-118,-1.44
-118,-1.36
-118,-1.36
-118,-1.36
-118,-1.28
-118,-1.28
-118,-1.28
-114,-1.28
-114,-1.28
-114,-1.2
-114,-1.2
-114,-1.12
-114,-1.12
-114,-1.04
-114,-1.04
-114,-1.04
-114,-1.04
-110,-1.04
-114,-0.96
-114,-1.04
-114,-1.04
-114,-0.96
-114,-0.96
-114,-0.96
-114,-0.88
-114,-0.88
-110,-0.8
-110,-0.8
-114,-0.8
-110,-0.8
-110,-0.72
-114,-0.72
-110,-0.64
-114,-0.64
-110,-0.64
-114,-0.64
-114,-0.64
-114,-0.64
-114,-0.56
-114,-0.56
-110,-0.56
-114,-0.48
-110,-0.48
-110,-0.4
-110,-0.4
-110,-0.4
-110,-0.4
-110,-0.32
-106,-0.32
-106,-0.32
-110,-0.24
-106,-0.24
-110,-0.24
-110,-0.24
-106,-0.16
-106,-0.16
-110,-0.08
-110,-0.08
-110,-0.08
-110,0
-110,0
-110,0
-110,0.08
-110,0.08
-106,0
-106,0.08
-110,0.08
-106,0.16
-106,0.24
-106,0.24
-110,0.24
-106,0.24
-106,0.32
-106,0.32
-110,0.32
-110,0.32
-106,0.32
-106,0.4
-106,0.4
-106,0.48
-106,0.48
-106,0.5599999999999999
-106,0.64
-102,0.64
-106,0.64
-102,0.72
-102,0.72
-102,0.72
-106,0.8
-106,0.8
-106,0.8
-106,0.8
-102,0.88
-106,0.88
-102,0.88
-106,0.96
-102,0.96
-102,0.96
-106,1.04
-106,1.04
-106,1.04
-106,1.1199999999999999
-102,1.1199999999999999
-102,1.1199999999999999
-106,1.1199999999999999
-102,1.1199999999999999
-106,1.2
-106,1.2
-102,1.2
-102,1.28
-102,1.28
-102,1.3599999999999999
-98,1.3599999999999999
-98,1.3599999999999999
-98,1.44
-98,1.44
-102,1.44
-102,1.44
-98,1.44
-102,1.44
-98,1.44
-98,1.44
-102,1.52
-98,1.6
-102,1.6
-102,1.68
-102,1.68
-102,1.76
-102,1.76
-102,1.8399999999999999
-102,1.8399999999999999
-102,1.8399999999999999
-98,1.8399999999999999
-102,1.8399999999999999
-98,1.92
-102,1.92
-102,1.92
-98,1.92
-98,1.92
-102,1.92
-98,2
-98,2
-98,2.08
-98,2.08
-98,2.08
-98,2.08
-94,2.16
-98,2.16
-94,2.16
-94,2.2399999999999998
-94,2.2399999999999998
-94,2.2399999999999998
-98,2.2399999999999998
-94,2.32
-98,2.2399999999999998
-98,2.32
-94,2.32
-98,2.32
-98,2.32
-94,2.4
-94,2.4
-94,2.4
-98,2.48
-98,2.56
-94,2.48
-94,2.56
-98,2.56
-94,2.56
-94,2.56
-94,2.56
-94,2.56
-94,2.56
-94,2.56
-94,2.64
-94,2.64
-94,2.64
-90,2.7199999999999998
-90,2.7199999999999998
-90,2.7199999999999998
-94,2.8000000000000003
-90,2.8000000000000003
-94,2.8000000000000003
-90,2.88
-94,2.88
-90,2.88
-94,2.88
-90,2.88
-90,2.88
-90,2.88
-90,2.88
-90,2.96
-94,2.96
-94,2.96
-90,2.96
-94,2.96
-90,2.96
-94,3.04
-94,3.04
-90,3.04
-90,3.04
-90,3.04
-90,3.1199999999999997
-90,3.1199999999999997
-94,3.1199999999999997
-90,3.1199999999999997
-90,3.1199999999999997
-90,3.1199999999999997
-90,3.1199999999999997
-90,3.1199999999999997
-90,3.2
-86,3.2
-86,3.1199999999999997
-90,3.2
-90,3.2
-86,3.2
-86,3.2
-90,3.2800000000000002
-90,3.2800000000000002
-86,3.2800000000000002
-90,3.2800000000000002
-90,3.36
-86,3.2800000000000002
-90,3.36
-86,3.36
-90,3.36
-90,3.2800000000000002
-86,3.2800000000000002
-90,3.2800000000000002
-90,3.2800000000000002
-90,3.2800000000000002
-86,3.2800000000000002
-86,3.36
-86,3.36
-90,3.36
-86,3.36
-86,3.36
-90,3.36
-90,3.36
-86,3.36
-86,3.36
-86,3.36
-82,3.2800000000000002
-82,3.2800000000000002
-82,3.36
-82,3.36
-82,3.2800000000000002
-82,3.36
-82,3.36
-86,3.36
-82,3.44
-82,3.44
-82,3.44
-82,3.44
-86,3.44
-82,3.44
-86,3.44
-86,3.44
-86,3.44
-82,3.44
-86,3.36
-82,3.44
-82,3.36
-82,3.36
-86,3.44
-82,3.36
-82,3.36
-82,3.36
-82,3.36
-86,3.36
-82,3.44
-82,3.44
-82,3.44
-82,3.44
-78,3.44
-82,3.44
-78,3.36
-78,3.36
-82,3.36
-82,3.36
-78,3.36
-82,3.36
-78,3.2800000000000002
-78,3.2800000000000002
-78,3.2800000000000002
-82,3.2800000000000002
-78,3.2800000000000002
-78,3.2800000000000002
-82,3.2
-82,3.2800000000000002
-78,3.2
-82,3.2
-78,3.2
-78,3.2
-78,3.2
-78,3.2
-78,3.1199999999999997
-78,3.1199999999999997
-78,3.1199999999999997
-82,3.1199999999999997
-78,3.1199999999999997
-78,3.1199999999999997
-78,3.1199999999999997
-78,3.1199999999999997
-78,3.1199999999999997
-74,3.1199999999999997
-78,3.1199999999999997
-78,3.1199999999999997
-74,3.1199999999999997
-78,3.1199999999999997
-74,3.1199999999999997
-74,3.1199999999999997
-74,3.1199999999999997
-74,3.1199999999999997
-74,3.04
-78,3.04
-78,3.04
-78,2.96
-74,2.96
-78,2.96
-74,2.88
-74,2.88
-78,2.88
-78,2.88
-74,2.88
-78,2.96
-78,2.96
-78,2.88
-74,2.88
-78,2.88
-78,2.88
-74,2.88
-74,2.8000000000000003
-78,2.8000000000000003
-74,2.7199999999999998
-74,2.7199999999999998
-74,2.7199999999999998
-74,2.7199999999999998
-70,2.64
-74,2.64
-70,2.64
-70,2.64
-70,2.64
-70,2.56
-70,2.56
-74,2.56
-74,2.56
-74,2.56
-70,2.48
-74,2.48
-74,2.48
-70,2.48
-70,2.48
-74,2.48
-70,2.4
-70,2.4
-70,2.4
-70,2.32
-70,2.32
-70,2.32
-70,2.32
-74,2.32
-70,2.2399999999999998
-70,2.2399999999999998
-70,2.16
-70,2.16
-70,2.16
-70,2.08
-70,2.08
-70,2.08
-70,2.08
-70,2
-66,2
-66,2
-66,1.92
-66,1.92
-66,1.92
-70,1.92
-66,1.92
-70,1.8399999999999999
-66,1.8399999999999999
-66,1.8399999999999999
-66,1.76
-66,1.76
-66,1.76
-66,1.68
-66,1.68
-66,1.68
-70,1.68
-70,1.6
-66,1.6
-70,1.6
-66,1.52
-66,1.52
-66,1.52
-70,1.44
-70,1.44
-66,1.44
-66,1.44
-66,1.3599999999999999
-66,1.3599999999999999
-66,1.3599999999999999
-66,1.3599999999999999
-62,1.28
-62,1.28
-62,1.2
-66,1.2
-62,1.2
-62,1.1199999999999999
-62,1.1199999999999999
-62,1.04
-62,1.04
-66,1.04
-62,1.04
-62,1.04
-62,0.96
-66,0.96
-62,0.96
-62,0.88
-66,0.8
-62,0.8
-62,0.8
-66,0.8
-62,0.8
-66,0.72
-62,0.72
-62,0.64
-62,0.64
-66,0.64
-62,0.64
-62,0.5599999999999999
-62,0.5599999999999999
-62,0.5599999999999999
-62,0.5599999999999999
-62,0.48
-62,0.48
-58,0.48
-62,0.48
-58,0.4
-62,0.32
-58,0.32
-62,0.32
-58,0.32
-62,0.24
-58,0.24
-58,0.24
-58,0.16
-62,0.16
-58,0.16
-62,0.08
-62,0.08
-58,0.08
-62,0.08
-58,0
-62,0
-58,0
-62,-0.08
-62,-0.08
-58,-0.08
-62,-0.08
-58,-0.16
-62,-0.16
-62,-0.16
-58,-0.16
-58,-0.24
-58,-0.24
-58,-0.24
-54,-0.32
-58,-0.32
-54,-0.4
-54,-0.4
-54,-0.4
-54,-0.48
-54,-0.48
-58,-0.48
-54,-0.48
-54,-0.48
-54,-0.56
-54,-0.56
-54,-0.56
-58,-0.64
-54,-0.64
-58,-0.72
-58,-0.72
-58,-0.72
-58,-0.72
-54,-0.72
-54,-0.8
-58,-0.8
-58,-0.8
-54,-0.8
-58,-0.88
-54,-0.88
-54,-0.88
-54,-0.96
-54,-0.96
-54,-0.96
-54,-1.04
-54,-1.04
-50,-1.04
-50,-1.04
-54,-1.12
-50,-1.12
-50,-1.12
-54,-1.2
-54,-1.2
-50,-1.28
-50,-1.28
-54,-1.28
-50,-1.28
-50,-1.28
-50,-1.28
-50,-1.36
-50,-1.36
-50,-1.36
-50,-1.44
-54,-1.44
-50,-1.44
-54,-1.44
-54,-1.52
-54,-1.52
-50,-1.52
-50,-1.52
-50,-1.6
-54,-1.6
-50,-1.6
-50,-1.6
-50,-1.6
-50,-1.68
-46,-1.68
-50,-1.76
-46,-1.76
-46,-1.76
-50,-1.76
-46,-1.76
-46,-1.76
-46,-1.84
-50,-1.84
-46,-1.84
-50,-1.84
-46,-1.84
-50,-1.92
-46,-1.92
-46,-1.92
-46,-1.92
-46,-1.92
-46,-1.92
-46,-2
-46,-2
-46,-2
-46,-2
-46,-2
-46,-2.08
-46,-2.08
-46,-2.08
-46,-2.08
-46,-2.08
-46,-2.16
-46,-2.16
-46,-2.16
-46,-2.16
-46,-2.24
-46,-2.24
-42,-2.24
-42,-2.24
-42,-2.24
-42,-2.24
-42,-2.24
-42,-2.24
-42,-2.32
-42,-2.24
-42,-2.32
-42,-2.32
-46,-2.32
-46,-2.32
-42,-2.32
-46,-2.32
-46,-2.32
-46,-2.32
-42,-2.4
-42,-2.4
-42,-2.4
-42,-2.48
-42,-2.48
-42,-2.48
-42,-2.48
-42,-2.48
-42,-2.48
-42,-2.48
-42,-2.48
-42,-2.48
-42,-2.56
-42,-2.56
-42,-2.56
-42,-2.56
-42,-2.56
-42,-2.56
-42,-2.56
-42,-2.56
-38,-2.56
-38,-2.64
-42,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.64
-38,-2.72
-38,-2.64
-42,-2.64
-38,-2.64
-38,-2.72
-42,-2.72
-38,-2.72
-38,-2.72
-42,-2.64
-38,-2.64
-38,-2.72
-38,-2.72
-38,-2.64
-38,-2.72
-34,-2.72
-34,-2.64
-38,-2.72
-34,-2.72
-34,-2.72
-34,-2.72
-38,-2.72
-34,-2.72
-34,-2.72
-34,-2.72
-38,-2.72
-34,-2.72
-34,-2.8
-38,-2.8
-34,-2.72
-38,-2.8
-34,-2.72
-34,-2.72
-38,-2.72
-34,-2.72
-34,-2.72
-34,-2.72
-38,-2.8
-34,-2.8
-34,-2.72
-34,-2.72
-34,-2.8
-34,-2.72
-38,-2.72
-38,-2.72
-34,-2.72
-34,-2.72
-34,-2.72
-30,-2.64
-30,-2.64
-30,-2.64
-30,-2.72
-30,-2.64
-30,-2.64
-30,-2.72
-30,-2.72
-30,-2.72
-30,-2.72
-30,-2.72
-30,-2.64
-30,-2.64
-30,-2.64
-34,-2.64
-34,-2.64
-30,-2.64
-30,-2.64
-30,-2.56
-34,-2.56
-34,-2.56
-34,-2.56
-34,-2.56
-34,-2.56
-30,-2.56
-30,-2.56
-30,-2.56
-34,-2.56
-30,-2.56
-30,-2.56
-30,-2.56
-30,-2.56
-26,-2.48
-26,-2.48
-26,-2.48
-30,-2.48
-26,-2.4
-26,-2.4
-26,-2.4
-26,-2.32
-26,-2.32
-26,-2.4
-26,-2.4
-26,-2.4
-26,-2.4
-26,-2.32
-30,-2.32
-26,-2.32
-26,-2.32
-26,-2.24
-26,-2.24
-26,-2.24
-26,-2.16
-26,-2.16
-26,-2.16
-26,-2.16
-26,-2.16
-26,-2.16
-26,-2.16
-30,-2.16
-26,-2.08
-30,-2.08
-26,-2.08
-26,-2.08
-26,-2.08
-22,-2
-26,-2
-22,-2
-22,-2
-26,-2
-22,-1.92
-26,-1.92
-26,-1.92
-22,-1.92
-22,-1.84
-22,-1.84
-22,-1.84
-22,-1.84
-22,-1.84
-22,-1.76
-22,-1.76
-22,-1.76
-26,-1.76
-26,-1.76
-26,-1.68
-22,-1.68
-26,-1.68
-22,-1.6
-22,-1.6
-22,-1.6
-26,-1.52
-22,-1.52
-22,-1.52
-22,-1.52
-22,-1.52
-22,-1.52
-22,-1.52
-22,-1.44
-18,-1.44
-18,-1.36
-18,-1.36
-18,-1.36
-18,-1.36
-18,-1.28
-18,-1.28
-22,-1.28
-18,-1.28
-18,-1.2
-18,-1.2
-18,-1.2
-18,-1.12
-18,-1.12
-18,-1.12
-18,-1.12
-18,-1.04
-18,-1.04
-22,-1.04
-22,-0.96
-22,-0.96
-22,-0.96
-18,-0.96
-18,-0.96
-18,-0.88
-22,-0.88
-18,-0.8
-22,-0.8
-18,-0.8
-18,-0.8
-18,-0.72
-18,-0.64
-18,-0.64
-14,-0.64
-14,-0.64
-18,-0.64
-14,-0.56
-18,-0.56
-14,-0.56
-14,-0.56
-14,-0.56
-18,-0.48
-14,-0.48
-14,-0.4
-14,-0.48
-14,-0.4
-18,-0.4
-14,-0.32
-14,-0.32
-14,-0.24
-14,-0.24
-18,-0.24
-18,-0.24
-18,-0.16
-14,-0.16
-14,-0.16
-18,-0.08
-14,-0.08
-14,-0.08
-14,0
-18,-0.08
-14,0
-14,0
-14,0
-14,0.08
-10,0.08
-10,0.08
-10,0.16
-10,0.16
-10,0.24
-10,0.24
-10,0.32
-10,0.32
-10,0.4
-10,0.4
-10,0.4
-10,0.48
-10,0.48
-10,0.48
-10,0.48
-10,0.5599999999999999
-10,0.5599999999999999
-10,0.5599999999999999
-10,0.5599999999999999
-10,0.64
-14,0.64
-10,0.64
-10,0.72
-14,0.72
-10,0.8
-10,0.8
-10,0.8
-14,0.88
-10,0.88
-10,0.88
-10,0.96
-6,0.96
-6,0.96
-6,1.04
-6,1.04
-6,1.04
-6,1.04
-6,1.1199999999999999
-6,1.04
-6,1.1199999999999999
-6,1.1199999999999999
-6,1.2
-6,1.2
-6,1.28
-6,1.28
-6,1.28
-6,1.28
-6,1.3599999999999999
-6,1.3599999999999999
-10,1.3599999999999999
-6,1.3599999999999999
-6,1.44
-6,1.44
-6,1.44
-6,1.52
-6,1.52
-10,1.6
-6,1.6
-6,1.6
-6,1.68
-6,1.68
-6,1.76
-2,1.76
-2,1.76
-6,1.76
-2,1.8399999999999999
-2,1.8399999999999999
-2,1.8399999999999999
-2,1.8399999999999999
-2,1.92
-2,1.92
-2,1.92
-2,1.92
-2,2
-2,2
-2,2
-2,2.08
-2,2.08
-6,2.08
-2,2.08
-2,2.16
-2,2.16
-2,2.16
-2,2.16
-2,2.16
-2,2.16
-2,2.16
-2,2.16
-2,2.2399999999999998
-2,2.2399999999999998
-6,2.2399999999999998
-2,2.2399999999999998
-2,2.32
-2,2.32
-2,2.32
-2,2.4
2,2.4
-2,2.4
2,2.4
2,2.48
2,2.48
2,2.48
2,2.48
2,2.56
-2,2.56
2,2.56
2,2.56
2,2.56
2,2.56
2,2.56
2,2.56
2,2.56
2,2.64
2,2.64
2,2.7199999999999998
2,2.7199999999999998
2,2.7199999999999998
2,2.8000000000000003
2,2.8000000000000003
2,2.8000000000000003
-2,2.8000000000000003
2,2.8000000000000003
2,2.8000000000000003
2,2.8000000000000003
2,2.8000000000000003
2,2.8000000000000003
2,2.8000000000000003
2,2.8000000000000003
6,2.8000000000000003
6,2.8000000000000003
6,2.88
6,2.88
6,2.88
6,2.96
6,2.96
6,2.96
6,2.96
2,2.96
6,2.96
6,2.96
2,2.96
6,2.96
6,3.04
6,3.04
6,3.04
6,3.04
6,3.1199999999999997
6,3.1199999999999997
6,3.1199999999999997
6,3.1199999999999997
6,3.1199999999999997
6,3.2
6,3.2
6,3.2
2,3.2
6,3.2
6,3.2
6,3.2
6,3.2
6,3.2
6,3.1199999999999997
10,3.1199999999999997
10,3.1199999999999997
10,3.2
10,3.1199999999999997
6,3.1199999999999997
6,3.2
10,3.2
10,3.2
10,3.2
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2
10,3.2
10,3.2800000000000002
6,3.2800000000000002
10,3.2
10,3.2
10,3.2
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
10,3.2
10,3.2800000000000002
10,3.2800000000000002
10,3.2800000000000002
14.000000000000002,3.2800000000000002
10,3.2800000000000002
14.000000000000002,3.2800000000000002
14.000000000000002,3.2800000000000002
14.000000000000002,3.2800000000000002
14.000000000000002,3.2
14.000000000000002,3.2
14.000000000000002,3.2
14.000000000000002,3.2
14.000000000000002,3.2800000000000002
14.000000000000002,3.2800000000000002
14.000000000000002,3.2800000000000002
14.000000000000002,3.2
14.000000000000002,3.2
14.000000000000002,3.2
14.000000000000002,3.2
14.000000000000002,3.2
14.000000000000002,3.2
10,3.1199999999999997
14.000000000000002,3.1199999999999997
10,3.1199999999999997
10,3.1199999999999997
14.000000000000002,3.1199999999999997
10,3.1199999999999997
14.000000000000002,3.1199999999999997
14.000000000000002,3.04
14.000000000000002,3.1199999999999997
14.000000000000002,3.1199999999999997
14.000000000000002,3.1199999999999997
14.000000000000002,3.1199999999999997
14.000000000000002,3.1199999999999997
14.000000000000002,3.1199999999999997
18,3.1199999999999997
14.000000000000002,3.1199999999999997
14.000000000000002,3.1199999999999997
14.000000000000002,3.1199999999999997
18,3.04
18,3.04
18,3.04
18,3.04
18,3.04
18,3.04
18,3.04
14.000000000000002,3.04
18,3.04
18,3.04
18,3.04
14.000000000000002,3.04
18,3.04
18,2.96
18,2.96
18,2.96
18,2.88
18,2.88
18,2.88
18,2.88
18,2.8000000000000003
18,2.8000000000000003
18,2.88
18,2.88
14.000000000000002,2.88
18,2.8000000000000003
18,2.8000000000000003
18,2.8000000000000003
22,2.8000000000000003
22,2.8000000000000003
22,2.8000000000000003
22,2.8000000000000003
22,2.7199999999999998
22,2.7199999999999998
22,2.7199999999999998
22,2.64
22,2.64
22,2.64
22,2.56
18,2.56
22,2.56
22,2.56
22,2.56
22,2.48
22,2.48
18,2.48
22,2.48
22,2.48
22,2.48
18,2.48
22,2.48
22,2.48
22,2.4
22,2.4
22,2.4
22,2.4
22,2.32
18,2.32
22,2.32
22,2.2399999999999998
22,2.2399999999999998
26,2.2399999999999998
22,2.2399999999999998
26,2.16
22,2.16
22,2.16
26,2.16
22,2.08
26,2.08
26,2.16
22,2.08
22,2.08
26,2.08
22,2.08
26,2
26,2
26,2
26,1.92
26,1.92
26,1.92
26,1.92
26,1.92
26,1.92
26,1.8399999999999999
26,1.8399999999999999
26,1.8399999999999999
26,1.8399999999999999
22,1.76
22,1.76
26,1.76
26,1.68
26,1.68
26,1.68
26,1.6
26,1.6
30,1.6
30,1.6
30,1.52
30,1.52
30,1.52
30,1.52
30,1.44
30,1.44
30,1.44
30,1.44
30,1.3599999999999999
30,1.3599999999999999
30,1.3599999999999999
30,1.28
30,1.28
30,1.28
30,1.2
30,1.2
30,1.2
30,1.1199999999999999
30,1.1199999999999999
30,1.1199999999999999
